time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-06-01T17:52:23.179Z,35.09283333,-95.50783333,7.32,1.51,ml,38,95,0.113377751,0.33,ok,ok2022krgi,2022-06-02T16:28:17.692Z,"12 km WSW of Quinton, Oklahoma",earthquake,,1,0.26,7,reviewed,ok,ok
2022-06-01T17:49:26.091Z,31.60063728,-104.0074926,7.699755859,2.5,ml,14,76,0.133340213,0.3,tx,tx2022krgg,2022-06-02T06:46:48.697Z,"37 km NNW of Toyah, Texas",earthquake,1.810547074,2.403867793,0.2,10,reviewed,tx,tx
2022-06-01T17:42:53.960Z,35.0895,-95.50483333,7.3,1.74,ml,49,56,0.116077222,0.39,ok,ok2022krga,2022-06-02T16:19:17.675Z,"12 km WSW of Quinton, Oklahoma",earthquake,,1,0.18,6,reviewed,ok,ok
2022-06-01T17:27:31.040Z,61.4514,-150.8123,44.5,2.2,ml,,,,0.71,ak,ak0226znyz1m,2022-06-01T17:36:34.654Z,"18 km WSW of Susitna, Alaska",earthquake,,1.4,,,automatic,ak,ak
2022-06-01T17:23:46.827Z,60.06,-153.5546,165.1,1.2,ml,,,,0.44,ak,ak0226zny5fo,2022-06-01T17:27:09.260Z,"43 km NE of Pedro Bay, Alaska",earthquake,,1,,,automatic,ak,ak
2022-06-01T17:23:00.730Z,31.60804198,-103.9924659,9.859228516,3,ml,9,110,0.073720072,0.1,tx,tx2022krfj,2022-06-01T19:49:57.413Z,"37 km NNW of Toyah, Texas",earthquake,1.289752512,1.587320891,0.2,6,reviewed,tx,tx
2022-06-01T17:18:58.016Z,59.0092,-157.5533,8.6,1.8,ml,,,,0.58,ak,ak0226znx3pl,2022-06-01T17:21:30.957Z,"14 km NE of Portage Creek, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-06-01T17:12:34.630Z,17.9785,-67.002,10.9,1.74,md,5,167,,0.05,pr,pr71351833,2022-06-01T17:19:42.170Z,"4 km E of La Parguera, Puerto Rico",earthquake,0.51,0.83,0.121985209,4,reviewed,pr,pr
2022-06-01T17:06:00.176Z,31.71083072,-104.5891034,7.134179687,2.4,ml,18,95,0.076352253,0.4,tx,tx2022krev,2022-06-02T06:57:21.967Z,"55 km SSW of Whites City, New Mexico",earthquake,2.203866828,1.664487076,0.2,13,reviewed,tx,tx
2022-06-01T16:43:48.240Z,60.3928,-148.9239,19.8,3,ml,,,,0.83,ak,ak0226znh0ac,2022-06-02T00:07:52.040Z,"23 km ENE of Primrose, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-06-01T16:43:15.699Z,17.4463,94.2674,26,5.2,mww,,24,2.92,0.67,us,us7000he50,2022-06-02T05:28:10.597Z,"88 km NW of Pathein, Myanmar",earthquake,6.8,1.8,0.098,10,reviewed,us,us
2022-06-01T16:27:15.250Z,38.7971649,-122.7561646,3.51,1.91,md,34,53,0.00443,0.03,nc,nc73739926,2022-06-01T20:45:14.259Z,"2km N of The Geysers, CA",earthquake,0.21,0.37,0.04,11,automatic,nc,nc
2022-06-01T16:23:14.248Z,64.8107,-148.9214,16.6,1.1,ml,,,,1.22,ak,ak0226zncnf9,2022-06-01T16:37:45.255Z,"25 km NNE of Four Mile Road, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-06-01T16:21:28.930Z,36.8463333,-121.3103333,9.78,2.1,md,52,67,0.05669,0.12,nc,nc73739921,2022-06-03T02:47:23.011Z,"6km NE of Ridgemark, CA",earthquake,0.2,0.38,0.142,53,reviewed,nc,nc
2022-06-01T16:20:00.520Z,31.59239063,-103.9999233,7.802587891,2.3,ml,14,77,0.136979397,0.2,tx,tx2022krdh,2022-06-03T05:59:46.964Z,western Texas,earthquake,1.59652642,2.791197684,0.1,6,reviewed,tx,tx
2022-06-01T16:17:04.902Z,31.7210008,-104.5816754,7.237011719,3.2,ml,18,96,0.065630984,0.4,tx,tx2022krdf,2022-06-03T03:22:05.040Z,"54 km SSW of Whites City, New Mexico",earthquake,1.596402038,1.606202616,0.2,13,reviewed,tx,tx
2022-06-01T16:08:00.580Z,19.12683296,-155.4948273,32.09999847,1.82000005,md,27,172,,0.200000003,hv,hv73030517,2022-06-01T16:11:19.280Z,"8 km SSW of P?hala, Hawaii",earthquake,0.9,1.48000002,0.910000026,3,automatic,hv,hv
2022-06-01T16:06:13.333Z,31.61015535,-103.9787581,9.627856445,3.3,ml,27,54,0.078610279,0.1,tx,tx2022krcw,2022-06-02T04:59:12.040Z,western Texas,earthquake,0.752915197,0.789007683,0.1,13,reviewed,tx,tx
2022-06-01T15:55:41.180Z,38.793335,-122.8161697,10.32,1.12,md,7,140,0.01139,0.09,nc,nc73739911,2022-06-01T19:36:12.841Z,"6km WNW of The Geysers, CA",earthquake,1.8,1.43,0.75,2,automatic,nc,nc
2022-06-01T15:54:36.420Z,62.0866,-151.3955,76.4,1.8,ml,,,,0.33,ak,ak0226zmxwlx,2022-06-01T16:06:16.008Z,"10 km N of Skwentna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-06-01T15:51:30.333Z,31.5951518,-103.9988606,7.596923828,2.4,ml,13,72,0.136910025,0.2,tx,tx2022krcj,2022-06-03T05:53:34.789Z,"36 km NNW of Toyah, Texas",earthquake,1.348574137,2.502876773,0.1,6,reviewed,tx,tx
2022-06-01T15:46:10.839Z,31.71526584,-104.5509138,6.157275391,4.6,ml,45,90,0.048927009,0.3,tx,tx2022krce,2022-06-02T18:11:04.892Z,"53 km SSW of Whites City, New Mexico",earthquake,1.554475743,0.987253086,0.1,25,reviewed,tx,tx
2022-06-01T15:32:48.850Z,36.1508333,-120.2253333,12.75,2.35,md,43,99,0.1123,0.09,nc,nc73739886,2022-06-03T02:02:14.734Z,"12km E of Coalinga, CA",earthquake,0.24,0.51,0.157,46,reviewed,nc,nc
2022-06-01T15:23:11.951Z,-21.8028,179.621,628.57,4.3,mb,,125,4.298,0.86,us,us7000he3w,2022-06-01T22:53:23.040Z,south of the Fiji Islands,earthquake,12.4,6.4,0.079,46,reviewed,us,us
2022-06-01T15:23:07.663Z,62.9453,-150.2251,70.5,1.3,ml,,,,0.32,ak,ak0226zmr772,2022-06-01T15:40:47.861Z,"55 km N of Chase, Alaska",earthquake,,1.4,,,automatic,ak,ak
2022-06-01T15:13:29.130Z,19.2064991,-155.4468384,34.84999847,1.85000002,md,42,121,,0.100000001,hv,hv73030482,2022-06-01T15:16:46.590Z,"3 km E of P?hala, Hawaii",earthquake,0.47,0.519999981,1.47000003,10,automatic,hv,hv
2022-06-01T15:13:04.890Z,31.59880267,-104.0064081,7.082763672,2.1,ml,13,58,0.135295665,0.2,tx,tx2022krbb,2022-06-03T06:14:26.334Z,"37 km NNW of Toyah, Texas",earthquake,1.384249569,2.176646926,0.1,9,reviewed,tx,tx
2022-06-01T15:12:33.530Z,38.7475014,-122.6911697,1.02,1.85,md,21,89,0.0216,0.06,nc,nc73739871,2022-06-01T18:04:12.373Z,"3km S of Anderson Springs, CA",earthquake,0.28,0.43,0.04,10,automatic,nc,nc
2022-06-01T15:11:05.000Z,34.1753333,-117.5201667,4.07,0.96,ml,21,53,0.05478,0.13,ci,ci40031703,2022-06-02T23:09:23.989Z,"8km NE of Rancho Cucamonga, CA",earthquake,0.2,0.48,0.101,12,reviewed,ci,ci
2022-06-01T15:09:37.600Z,38.7464981,-122.6975021,1.4,1.66,md,20,89,0.02169,0.06,nc,nc73739861,2022-06-01T17:37:13.225Z,"3km S of Anderson Springs, CA",earthquake,0.3,0.41,0.06,9,automatic,nc,nc
2022-06-01T15:07:37.755Z,31.59607463,-103.9977892,7.288427734,2.5,ml,13,89,0.136318953,0.2,tx,tx2022krax,2022-06-03T03:36:09.040Z,"36 km NNW of Toyah, Texas",earthquake,1.404549601,2.278584274,0.2,10,reviewed,tx,tx
2022-06-01T15:04:59.878Z,12.0869,-87.9725,40.25,4.7,mb,,178,1.109,0.97,us,us7000he3b,2022-06-01T22:31:30.040Z,"92 km SW of Jiquilillo, Nicaragua",earthquake,6.3,9.1,0.07,63,reviewed,us,us
2022-06-01T15:01:49.756Z,31.59957436,-103.9819379,9.627856445,4.3,ml,28,52,0.08565134,0.2,tx,tx2022kras,2022-06-02T20:13:33.494Z,western Texas,earthquake,1.071647318,0.935472478,0.2,15,reviewed,tx,tx
2022-06-01T15:00:08.353Z,-6.1782,112.9793,589.54,4.4,mb,,36,2.557,1.27,us,us7000he37,2022-06-01T21:44:13.040Z,"99 km NNE of Bangkalan, Indonesia",earthquake,10.6,6.2,0.073,54,reviewed,us,us
2022-06-01T14:54:12.405Z,31.61107626,-103.9782242,9.987768555,2.3,ml,11,85,0.100049651,0.1,tx,tx2022kral,2022-06-02T18:53:14.086Z,"37 km NNW of Toyah, Texas",earthquake,1.128185778,1.281376353,0.1,6,reviewed,tx,tx
2022-06-01T14:51:23.179Z,31.59587463,-103.9889134,7.93112793,2.8,ml,17,81,0.129068243,0.2,tx,tx2022kraj,2022-06-03T11:31:39.040Z,"36 km NNW of Toyah, Texas",earthquake,0.873889524,1.608827823,0.2,11,reviewed,tx,tx
2022-06-01T14:20:39.869Z,35.08383333,-95.50916667,7.28,1.55,ml,54,98,0.122375986,0.785760974,ok,ok2022kqzj,2022-06-02T15:41:35.626Z,"13 km WSW of Quinton, Oklahoma",earthquake,,0.6,0.25,4,reviewed,ok,ok
2022-06-01T14:16:30.752Z,63.0565,-150.7977,111.8,2.2,ml,,,,0.46,ak,ak0226zm4bba,2022-06-01T14:52:35.723Z,"62 km N of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-06-01T14:09:07.340Z,33.3406667,-116.2185,10.81,2.06,ml,92,19,0.07926,0.2,ci,ci40031655,2022-06-02T22:39:46.340Z,"17km ENE of Borrego Springs, CA",earthquake,0.14,0.34,0.177,24,reviewed,ci,ci
2022-06-01T13:56:26.914Z,25.823,-110.5406,10,4.2,mb,,149,2.131,0.48,us,us7000he30,2022-06-03T12:13:58.040Z,"83 km ESE of Loreto, Mexico",earthquake,9.4,1.9,0.066,64,reviewed,us,us
2022-06-01T13:13:47.880Z,45.7786667,-111.677,14.56,1.36,ml,21,124,0.153,0.1,mb,mb80547669,2022-06-02T22:25:33.030Z,"5 km SSW of Willow Creek, Montana",earthquake,0.39,0.38,0.129,8,reviewed,mb,mb
2022-06-01T12:58:22.190Z,34.0105,-116.4458333,7.28,2.51,ml,80,22,0.07481,0.14,ci,ci40031607,2022-06-02T18:09:19.890Z,"8km NE of Desert Hot Springs, CA",earthquake,0.11,0.48,0.187,25,reviewed,ci,ci
2022-06-01T12:33:07.276Z,62.0328,-151.9805,112.3,1.7,ml,,,,0.43,ak,ak0226zl11if,2022-06-01T12:41:12.884Z,"30 km W of Skwentna, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-06-01T12:33:06.283Z,32.07274947,-103.7902783,7.596923828,2.7,ml,14,69,0.062617493,0.2,tx,tx2022kqvu,2022-06-03T05:49:29.710Z,"31 km ESE of Malaga, New Mexico",earthquake,2.125483842,1.354495991,0.2,10,reviewed,tx,tx
2022-06-01T12:11:08.590Z,34.2975,-116.8806667,5.78,1.37,ml,58,37,0.04832,0.13,ci,ci40031591,2022-06-02T17:54:16.336Z,"5km NW of Big Bear City, CA",earthquake,0.13,0.37,0.175,22,reviewed,ci,ci
2022-06-01T11:58:17.878Z,67.6511,-167.0391,10,2.6,ml,,204,1.617,0.6,us,us7000he2x,2022-06-02T04:44:13.040Z,"78 km S of Point Hope, Alaska",earthquake,6.9,2,0.085,18,reviewed,us,us
2022-06-01T11:56:20.803Z,63.0473,-150.7479,95.8,1.9,ml,,,,0.55,ak,ak0226zkkkga,2022-06-01T12:39:41.811Z,"61 km N of Petersville, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-06-01T11:37:00.970Z,60.3355,-141.2767,5.4,1.9,ml,,,,0.81,ak,ak0226zkgga9,2022-06-01T11:48:50.898Z,"123 km NW of Yakutat, Alaska",earthquake,,0.1,,,automatic,ak,ak
2022-06-01T11:30:41.418Z,62.6968,-150.6967,76.8,1.5,ml,,,,0.41,ak,ak0226zkf1e5,2022-06-01T11:33:06.762Z,"22 km N of Petersville, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-06-01T11:28:12.498Z,62.7583,-150.9316,0,1.5,ml,,,,0.86,ak,ak0226zkejq4,2022-06-01T11:30:36.184Z,"30 km NNW of Petersville, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-06-01T11:21:25.400Z,34.1748333,-118.5101667,7.53,0.96,ml,17,74,0.02467,0.14,ci,ci40031575,2022-06-02T17:46:36.894Z,"2km NNW of Encino, CA",earthquake,0.3,0.62,0.098,14,reviewed,ci,ci
2022-06-01T10:22:07.778Z,40.0973,-119.4521,6.8,1.3,ml,12,149.31,0.226,0.1239,nn,nn00840058,2022-06-02T02:37:52.940Z,"20 km NE of Sutcliffe, Nevada",earthquake,,3.1,0.29,9,reviewed,nn,nn
2022-06-01T10:18:02.100Z,19.16066742,-155.4839935,31.17000008,2.23,ml,45,117,,0.170000002,hv,hv73030332,2022-06-01T10:23:32.860Z,"4 km S of P?hala, Hawaii",earthquake,0.65,0.839999974,5.23,3,automatic,hv,hv
2022-06-01T10:12:29.376Z,-20.1132,-69.2755,95.48,4.2,mb,,87,0.118,1,us,us7000he2b,2022-06-01T10:32:53.073Z,"Tarapaca, Chile",earthquake,4.8,5,0.215,6,reviewed,us,us
2022-06-01T10:00:05.581Z,-21.5373,-66.7698,239.36,4.1,mb,,96,1.919,0.74,us,us7000he29,2022-06-01T10:29:00.040Z,"87 km SW of Atocha, Bolivia",earthquake,5.2,13.8,0.214,7,reviewed,us,us
2022-06-01T09:43:14.600Z,40.3643333,-122.0518333,15.12,1.85,md,23,51,0.1653,0.13,nc,nc73739791,2022-06-03T06:23:25.296Z,"17km WSW of Manton, CA",earthquake,0.37,0.83,0.276,18,reviewed,nc,nc
2022-06-01T09:30:08.860Z,37.5441667,-118.8123333,4.63,0.98,md,19,108,0.04768,0.03,nc,nc73739786,2022-06-02T19:17:20.284Z,"12km W of Toms Place, CA",earthquake,0.38,0.76,0.073,16,reviewed,nc,nc
2022-06-01T09:29:11.876Z,64.2667,-149.971,3.8,1.3,ml,,,,0.74,ak,ak0226zj7w6t,2022-06-01T09:32:56.021Z,Central Alaska,earthquake,,0.5,,,automatic,ak,ak
2022-06-01T09:00:08.122Z,30.4155,102.9892,10,5.9,mww,,18,9.09,1.05,us,us7000he1h,2022-06-02T09:48:10.367Z,"45 km W of Linqiong, China",earthquake,7.9,1.8,0.069,20,reviewed,us,us
2022-06-01T08:59:37.230Z,19.15883255,-155.4698334,31.14999962,2.05999994,md,42,112,,0.129999995,hv,hv73030267,2022-06-01T09:02:55.840Z,"4 km S of P?hala, Hawaii",earthquake,0.53,0.699999988,1.13,16,automatic,hv,hv
2022-06-01T08:51:00.970Z,43.75216667,-122.3376667,9.48,1.05,ml,8,256,0.06787,0.1,uw,uw61837762,2022-06-01T18:39:25.840Z,"10 km E of Oakridge, Oregon",earthquake,0.66,0.59,0.086565678,3,reviewed,uw,uw
2022-06-01T08:45:31.050Z,35.798,-96.65016667,7.85,1.11,ml,46,57,0.13137422,0.21,ok,ok2022kqoh,2022-06-02T13:25:29.028Z,"5 km N of Stroud, Oklahoma",earthquake,,0.6,0.16,19,reviewed,ok,ok
2022-06-01T08:45:25.850Z,19.19849968,-155.3876648,32.18999863,1.97000003,md,41,161,,0.119999997,hv,hv73030252,2022-06-01T08:48:30.770Z,"9 km E of P?hala, Hawaii",earthquake,0.63,0.839999974,1.39999998,18,automatic,hv,hv
2022-06-01T08:39:02.230Z,19.0566,-67.1098,13,3.53,md,22,225,0.5891,0.22,pr,pr2022152003,2022-06-01T11:33:23.117Z,"62 km N of Isabela, Puerto Rico",earthquake,0.69,1.45,0.09,14,reviewed,pr,pr
2022-06-01T08:29:49.585Z,64.3473,-149.4425,11.8,1.2,ml,,,,0.65,ak,ak0226zimjhq,2022-06-01T08:51:00.901Z,"12 km W of Anderson, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-06-01T08:07:45.276Z,60.0502,-152.7898,101.9,1.5,ml,,,,0.71,ak,ak0226zihth4,2022-06-01T08:11:18.177Z,"60 km W of Happy Valley, Alaska",earthquake,,1.1,,,automatic,ak,ak
2022-06-01T08:03:37.758Z,30.1484,142.5633,10,4.4,mb,,137,3.774,0.67,us,us7000he19,2022-06-01T09:34:26.040Z,"Izu Islands, Japan region",earthquake,12.1,1.9,0.109,24,reviewed,us,us
2022-06-01T07:50:00.293Z,27.1137,53.9612,10,4.6,mb,,125,2.955,0.42,us,us7000he10,2022-06-01T08:19:55.040Z,"61 km N of Kīsh, Iran",earthquake,9.5,1.9,0.064,74,reviewed,us,us
2022-06-01T07:45:48.370Z,32.517,-115.2305,21.63,1.93,ml,23,67,0.1158,0.2,ci,ci40031527,2022-06-02T17:28:46.810Z,"13km ESE of Puebla, B.C., MX",earthquake,0.44,0.88,0.276,18,reviewed,ci,ci
2022-06-01T07:43:43.280Z,17.41483333,-67.77316667,23.57,3.14,md,16,239,,0.23,pr,pr71351788,2022-06-01T09:10:01.190Z,"87 km SW of Pole Ojea, Puerto Rico",earthquake,1.34,31.61,0.078192106,13,reviewed,pr,pr
2022-06-01T07:38:15.110Z,33.2866667,-115.8303333,3.79,1.57,ml,46,38,0.1147,0.17,ci,ci40031511,2022-06-02T17:23:41.980Z,"11km SW of Bombay Beach, CA",earthquake,0.18,0.94,0.225,11,reviewed,ci,ci
2022-06-01T07:37:55.979Z,35.79716667,-96.65383333,7.48,1.07,ml,43,64,0.13407369,0.21,ok,ok2022kqmb,2022-06-02T13:15:17.036Z,"5 km N of Stroud, Oklahoma",earthquake,,0.5,0.16,21,reviewed,ok,ok
2022-06-01T07:36:33.145Z,25.9698,-110.1661,10,4.2,mb,,193,2.292,1.34,us,us7000he0s,2022-06-01T08:05:55.040Z,"83 km W of Las Grullas Margen Derecha, Mexico",earthquake,4.2,2,0.063,70,reviewed,us,us
2022-06-01T07:31:27.763Z,62.1332,-148.1173,37,1.2,ml,,,,0.53,ak,ak0226zi1hmw,2022-06-01T07:34:21.993Z,"41 km NNE of Chickaloon, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-06-01T07:19:16.739Z,61.3391,-154.0123,18,1.2,ml,,,,0.25,ak,ak0226zhyw6x,2022-06-01T07:33:48.444Z,"76 km E of Lime Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-06-01T07:06:47.131Z,59.7206,-152.9786,100.4,1.3,ml,,,,0.49,ak,ak0226zhw68h,2022-06-01T07:33:47.628Z,"63 km E of Pedro Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-06-01T06:58:21.190Z,34.1043333,-117.318,18.34,1,ml,30,66,0.0115,0.16,ci,ci40031487,2022-06-02T17:01:02.092Z,"3km N of Colton, CA",earthquake,0.26,0.51,0.094,21,reviewed,ci,ci
2022-06-01T06:29:56.860Z,17.91866667,-66.95316667,12.89,2.15,md,6,250,,0.09,pr,pr71351783,2022-06-01T06:42:18.840Z,"7 km SW of Guánica, Puerto Rico",earthquake,0.68,0.95,0.115534144,6,reviewed,pr,pr
2022-06-01T06:29:28.926Z,12.0231,-87.9093,38.81,4.9,mb,,131,1.096,1.13,us,us7000he0l,2022-06-01T07:24:14.040Z,"94 km SSW of Jiquilillo, Nicaragua",earthquake,3.5,8.3,0.028,463,reviewed,us,us
2022-06-01T06:29:11.788Z,62.3304,-149.2233,35.1,1.8,ml,,,,0.38,ak,ak0226zhflcw,2022-06-01T06:32:09.362Z,"37 km ENE of Susitna North, Alaska",earthquake,,15.3,,,automatic,ak,ak
2022-06-01T06:16:52.030Z,19.20083427,-155.4678345,35.22000122,1.79999995,md,35,146,,0.119999997,hv,hv73030117,2022-06-01T06:20:02.330Z,"1 km ESE of P?hala, Hawaii",earthquake,0.8,0.910000026,0.889999986,3,automatic,hv,hv
2022-06-01T06:16:06.460Z,18.03933333,-66.78283333,14.85,1.85,md,13,84,,0.22,pr,pr71351778,2022-06-01T06:35:44.590Z,"2 km NNE of Guayanilla, Puerto Rico",earthquake,0.49,0.76,0.080572187,11,reviewed,pr,pr
2022-06-01T06:05:15.876Z,60.3265,-141.2431,7.6,1.2,ml,,,,0.31,ak,ak0226zhagha,2022-06-01T06:13:42.344Z,"121 km NW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-06-01T05:59:09.740Z,33.5,-118.3326667,2.78,2.07,ml,51,71,0.1196,0.29,ci,ci40031455,2022-06-01T23:11:49.888Z,"18km N of Avalon, CA",earthquake,0.32,0.94,0.14,25,reviewed,ci,ci
2022-06-01T05:18:06.730Z,44.2778333,-115.1366667,18.18,1.9,ml,8,81,0.886,0.2,mb,mb80547654,2022-06-02T22:57:39.750Z,"17 km WNW of Stanley, Idaho",earthquake,0.83,1.48,0.073,7,reviewed,mb,mb
2022-06-01T05:16:52.660Z,44.2643333,-115.169,11.9,1.79,ml,8,82,0.889,0.23,mb,mb80547649,2022-06-03T14:09:33.270Z,"19 km WNW of Stanley, Idaho",earthquake,0.77,2.05,0.184,6,reviewed,mb,mb
2022-06-01T05:08:34.134Z,44.3522,-115.2932,10.91,2.5,ml,,55,0.891,1.27,us,us7000he0f,2022-06-02T22:48:14.680Z,southern Idaho,earthquake,3,10.4,0.055,44,reviewed,us,us
2022-06-01T05:07:51.744Z,61.8319,-147.1228,33.4,1.4,ml,,,,0.69,ak,ak0226zgpj3a,2022-06-01T05:24:15.923Z,"12 km SSE of Eureka Roadhouse, Alaska",earthquake,,0.1,,,automatic,ak,ak
2022-06-01T05:02:50.900Z,44.2773333,-115.1516667,16.39,1.92,ml,8,73,0.892,0.16,mb,mb80547634,2022-06-03T14:04:21.360Z,"18 km WNW of Stanley, Idaho",earthquake,0.66,2.18,0.054,7,reviewed,mb,mb
2022-06-01T05:02:38.272Z,61.769,-149.5574,34.7,1.5,ml,,,,0.83,ak,ak0226zgofgz,2022-06-01T05:16:13.042Z,"16 km N of Meadow Lakes, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-06-01T04:58:30.149Z,31.71829907,-104.514322,4.203466797,2.3,ml,18,91,0.034760531,0.2,tx,tx2022kqgv,2022-06-02T06:17:05.651Z,"52 km SSW of Whites City, New Mexico",earthquake,2.71446886,1.338036583,0.2,13,reviewed,tx,tx
2022-06-01T04:58:24.280Z,18.6645,-68.3908,59,3.63,md,16,145,0.9536,0.64,pr,pr2022152002,2022-06-01T23:24:17.040Z,"9 km N of Punta Cana, Dominican Republic",earthquake,2.05,3.08,0.19,10,reviewed,pr,pr
2022-06-01T04:40:53.720Z,18.01233333,-66.992,12.68,2,md,5,122,,0.05,pr,pr71351768,2022-06-01T04:57:55.260Z,"6 km WSW of Liborio Negron Torres, Puerto Rico",earthquake,0.52,0.74,0.012393664,4,reviewed,pr,pr
2022-06-01T04:31:44.951Z,61.3473,-150.3562,24.1,1.4,ml,,,,0.48,ak,ak0226zg985m,2022-06-01T04:38:36.847Z,"20 km W of Point MacKenzie, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-06-01T04:30:27.900Z,32.6538333,-115.8651667,9,1.18,ml,23,95,0.04858,0.15,ci,ci40031431,2022-06-01T22:35:50.610Z,"15km SE of Ocotillo, CA",earthquake,0.24,0.4,0.214,15,reviewed,ci,ci
2022-06-01T04:25:19.450Z,40.5938333,-121.8196667,6.79,1.66,md,26,53,0.1082,0.16,nc,nc73739776,2022-06-02T23:36:15.851Z,"13km NNE of Shingletown, CA",earthquake,0.4,1.31,0.143,21,reviewed,nc,nc
2022-06-01T04:20:25.455Z,6.8765,-73.1298,139.74,4.3,mb,,70,0.978,0.86,us,us7000he04,2022-06-02T01:33:31.040Z,"15 km SW of Piedecuesta, Colombia",earthquake,5.8,9.6,0.054,95,reviewed,us,us
2022-06-01T04:12:53.862Z,-29.6253,-71.4616,35,4.3,mb,,177,0.35,0.37,us,us7000he03,2022-06-02T00:55:46.040Z,"37 km NNW of La Serena, Chile",earthquake,2.6,2,0.376,2,reviewed,us,us
2022-06-01T03:56:56.850Z,35.13316667,-95.5425,5.86,1.11,ml,35,85,0.090882166,0.42,ok,ok2022kqeu,2022-06-02T13:06:49.581Z,"11 km ESE of Canadian, Oklahoma",earthquake,,1.4,0.25,11,reviewed,ok,ok
2022-06-01T03:41:09.650Z,37.5415,-118.8106667,4.5,1.37,md,23,108,0.05061,0.04,nc,nc73739771,2022-06-02T18:23:19.965Z,"12km W of Toms Place, CA",earthquake,0.28,0.73,0.145,19,reviewed,nc,nc
2022-06-01T03:36:34.160Z,37.5448333,-118.8125,4.58,1.79,md,25,61,0.04701,0.05,nc,nc73739766,2022-06-02T17:58:12.821Z,"12km W of Toms Place, CA",earthquake,0.25,0.65,0.135,22,reviewed,nc,nc
2022-06-01T03:35:56.182Z,37.3324,72.2267,200.49,4.4,mb,,57,1.333,0.6,us,us7000hdzy,2022-06-02T00:59:02.040Z,"43 km N of Khandūd, Afghanistan",earthquake,7.4,5.6,0.204,7,reviewed,us,us
2022-06-01T03:29:00.180Z,35.4343333,-118.271,8.25,1.27,ml,31,50,0.1476,0.11,ci,ci40031407,2022-06-01T21:53:04.918Z,"26km SE of Bodfish, CA",earthquake,0.14,0.65,0.162,17,reviewed,ci,ci
2022-06-01T03:28:16.750Z,34.0066667,-116.4475,6.72,1.01,ml,22,114,0.07327,0.09,ci,ci40031399,2022-06-01T21:47:46.993Z,"7km NE of Desert Hot Springs, CA",earthquake,0.16,0.33,0.126,26,reviewed,ci,ci
2022-06-01T03:13:23.470Z,19.26016617,-155.406662,33.04999924,1.95000005,md,33,123,,0.100000001,hv,hv73029942,2022-06-01T03:16:25.300Z,"9 km NE of P?hala, Hawaii",earthquake,0.66,0.600000024,1.14999998,10,automatic,hv,hv
2022-06-01T03:05:03.423Z,38.122,-118.0968,11.6,1.1,ml,16,134.1,0.11,0.1136,nn,nn00840042,2022-06-02T02:37:44.634Z,"29 km S of Mina, Nevada",earthquake,,1.9,1.06,6,reviewed,nn,nn
2022-06-01T02:40:30.370Z,34.1023333,-116.6953333,2.07,1.16,ml,31,157,0.07482,0.12,ci,ci40031383,2022-06-01T21:38:54.309Z,"12km WNW of Morongo Valley, CA",earthquake,0.23,0.25,0.114,20,reviewed,ci,ci
2022-06-01T02:39:21.072Z,-30.4406,-72.1833,10,4.2,mwr,,203,0.526,0.81,us,us7000hdzs,2022-06-01T02:58:23.040Z,"96 km W of Ovalle, Chile",earthquake,2.5,1.9,0.039,62,reviewed,us,us
2022-06-01T02:36:31.960Z,38.7978333,-122.7653333,1.52,1.64,md,19,71,0.02551,0.13,nc,nc73739761,2022-06-02T22:36:14.494Z,"2km NNW of The Geysers, CA",earthquake,0.27,0.59,0.138,19,reviewed,nc,nc
2022-06-01T02:21:35.620Z,18.007,-66.82716667,20.71,2.06,md,10,155,,0.16,pr,pr71351763,2022-06-01T02:46:58.540Z,"1 km NNW of Indios, Puerto Rico",earthquake,0.59,0.72,0.107434981,9,reviewed,pr,pr
2022-06-01T01:53:41.360Z,33.287,-115.8328333,5.24,1.03,ml,24,83,0.116,0.18,ci,ci40031375,2022-06-01T21:25:49.214Z,"12km E of Salton City, CA",earthquake,0.29,0.89,0.143,13,reviewed,ci,ci
2022-06-01T01:50:10.525Z,31.69056411,-104.2924767,7.776879883,2.1,ml,30,58,0.030222721,0.2,tx,tx2022kqap,2022-06-02T11:33:10.952Z,"54 km S of Whites City, New Mexico",earthquake,0.967320039,1.056485066,0.1,21,reviewed,tx,tx
